species_tax_id,genus_tax_id,metabolism,gram_stain,pathways,substrate,sporulation,motility,cell_shape
1644118,2747271,NA,NA,"NA","NA",NA,NA,NA
1408545,2747271,NA,NA,"NA","NA",NA,NA,NA
425306,68287,NA,NA,"NA","NA",NA,NA,NA
487686,2204,NA,NA,"NA","NA",NA,NA,NA
418010,2207,NA,NA,"NA","NA",NA,NA,NA
755170,404,NA,NA,"NA","NA",NA,NA,NA
755169,404,NA,NA,"NA","NA",NA,NA,NA
570505,407,NA,NA,"NA","NA",NA,NA,NA
560405,407,NA,NA,"NA","NA",NA,NA,NA
767694,407,NA,NA,"NA","NA",NA,NA,NA
553447,407,NA,NA,"NA","NA",NA,NA,NA
1177756,1485594,NA,NA,"NA","NA",NA,NA,NA
417,NA,NA,NA,"NA","NA",NA,NA,NA
1282438,61653,NA,NA,"NA","NA",NA,NA,NA
1420851,1565313,NA,NA,"NA","NA",NA,NA,NA
1002227,81682,NA,NA,"NA","NA",NA,NA,NA
42460,33882,NA,NA,"NA","NA",NA,NA,NA
859830,33882,NA,NA,"NA","NA",NA,NA,NA
1810851,33882,NA,NA,"NA","NA",NA,NA,NA
1804630,33882,NA,NA,"NA","NA",NA,NA,NA
1336204,33882,NA,NA,"NA","NA",NA,NA,NA
421115,33882,NA,NA,"NA","NA",NA,NA,NA
1631477,33882,NA,NA,"NA","NA",NA,NA,NA
1460882,2005,NA,NA,"NA","NA",NA,NA,NA
262263,2005,NA,NA,"NA","NA",NA,NA,NA
210427,48073,NA,NA,"NA","NA",NA,NA,NA
1332898,29404,NA,NA,"NA","NA",NA,NA,NA
1716077,29404,NA,NA,"NA","NA",NA,NA,NA
1710544,29404,NA,NA,"NA","NA",NA,NA,NA
1007092,29404,NA,NA,"NA","NA",NA,NA,NA
47852,1873,NA,NA,"NA","NA",NA,NA,NA
47862,1873,NA,NA,"NA","NA",NA,NA,NA
709879,1873,NA,NA,"NA","NA",NA,NA,NA
1490225,1873,NA,NA,"NA","NA",NA,NA,NA
1287877,1873,NA,NA,"NA","NA",NA,NA,NA
47867,1873,NA,NA,"NA","NA",NA,NA,NA
1182597,1873,NA,NA,"NA","NA",NA,NA,NA
47868,1873,NA,NA,"NA","NA",NA,NA,NA
47870,1873,NA,NA,"NA","NA",NA,NA,NA
709876,1873,NA,NA,"NA","NA",NA,NA,NA
1530046,1873,NA,NA,"NA","NA",NA,NA,NA
1182603,1873,NA,NA,"NA","NA",NA,NA,NA
1461247,1873,NA,NA,"NA","NA",NA,NA,NA
1282883,1873,NA,NA,"NA","NA",NA,NA,NA
1420889,1873,NA,NA,"NA","NA",NA,NA,NA
290056,1873,NA,NA,"NA","NA",NA,NA,NA
1316803,1873,NA,NA,"NA","NA",NA,NA,NA
709868,1873,NA,NA,"NA","NA",NA,NA,NA
709878,1873,NA,NA,"NA","NA",NA,NA,NA
47876,1873,NA,NA,"NA","NA",NA,NA,NA
1428657,53357,NA,NA,"NA","NA",NA,NA,NA
1468178,1775292,NA,NA,"NA","NA",NA,NA,NA
1678900,1546255,NA,NA,"NA","NA",NA,NA,NA
1479025,253183,NA,NA,"NA","NA",NA,NA,NA
114977,1866885,NA,NA,"NA","NA",NA,NA,NA
230710,1763,NA,NA,"NA","NA",NA,NA,NA
1431246,1866885,NA,NA,"NA","NA",NA,NA,NA
1249101,1866885,NA,NA,"NA","NA",NA,NA,NA
122367,1763,NA,NA,"NA","NA",NA,NA,NA
1858794,1763,NA,NA,"NA","NA",NA,NA,NA
948102,670516,NA,NA,"NA","NA",NA,NA,NA
39689,1763,NA,NA,"NA","NA",NA,NA,NA
228909,1763,NA,NA,"NA","NA",NA,NA,NA
659824,1866885,NA,NA,"NA","NA",NA,NA,NA
188916,1763,NA,NA,"NA","NA",NA,NA,NA
39690,1763,NA,NA,"NA","NA",NA,NA,NA
1641990,1866885,NA,NA,"NA","NA",NA,NA,NA
577492,1763,NA,NA,"NA","NA",NA,NA,NA
188917,1763,NA,NA,"NA","NA",NA,NA,NA
368477,1763,NA,NA,"NA","NA",NA,NA,NA
1312741,2093,NA,NA,"NA","NA",NA,NA,NA
561067,2767358,NA,NA,"NA","NA",NA,NA,NA
76629,2767358,NA,NA,"NA","NA",NA,NA,NA
386460,2093,NA,NA,"NA","NA",NA,NA,NA
353852,2093,NA,NA,"NA","NA",NA,NA,NA
NA,NA,NA,NA,"NA","NA",NA,NA,NA
398174,2093,NA,NA,"NA","NA",NA,NA,NA
1748367,53460,NA,NA,"NA","NA",NA,NA,NA
680378,1434023,NA,NA,"NA","NA",NA,NA,NA
682400,1434023,NA,NA,"NA","NA",NA,NA,NA
1776382,1924105,NA,NA,"NA","NA",NA,NA,NA
1004583,1730861,NA,NA,"NA","NA",NA,NA,NA
1591087,57494,NA,NA,"NA","NA",NA,NA,NA
1175514,64001,NA,NA,"NA","NA",NA,NA,NA
1175516,64001,NA,NA,"NA","NA",NA,NA,NA
943348,245876,NA,NA,"NA","NA",NA,NA,NA
765888,1543705,NA,NA,"NA","NA",NA,NA,NA
1224718,1817,NA,NA,"NA","NA",NA,NA,NA
1215925,1817,NA,NA,"NA","NA",NA,NA,NA
1616106,1817,NA,NA,"NA","NA",NA,NA,NA
1463564,1817,NA,NA,"NA","NA",NA,NA,NA
163673,1817,NA,NA,"NA","NA",NA,NA,NA
1538463,1817,NA,NA,"NA","NA",NA,NA,NA
1311814,1817,NA,NA,"NA","NA",NA,NA,NA
1691563,1817,NA,NA,"NA","NA",NA,NA,NA
341199,1817,NA,NA,"NA","NA",NA,NA,NA
1616107,1817,NA,NA,"NA","NA",NA,NA,NA
1691571,1817,NA,NA,"NA","NA",NA,NA,NA
941184,1817,NA,NA,"NA","NA",NA,NA,NA
1128672,1817,NA,NA,"NA","NA",NA,NA,NA
1165097,1817,NA,NA,"NA","NA",NA,NA,NA
1535312,1839,NA,NA,"NA","NA",NA,NA,NA
1804624,1839,NA,NA,"NA","NA",NA,NA,NA
1469601,1839,NA,NA,"NA","NA",NA,NA,NA
1588644,1839,NA,NA,"NA","NA",NA,NA,NA
60447,1839,NA,NA,"NA","NA",NA,NA,NA
1630595,1839,NA,NA,"NA","NA",NA,NA,NA
1756185,1839,NA,NA,"NA","NA",NA,NA,NA
1343103,1839,NA,NA,"NA","NA",NA,NA,NA
1682732,1839,NA,NA,"NA","NA",NA,NA,NA
661492,1839,NA,NA,"NA","NA",NA,NA,NA
860243,1839,NA,NA,"NA","NA",NA,NA,NA
642762,1839,NA,NA,"NA","NA",NA,NA,NA
60449,1883,NA,NA,"NA","NA",NA,NA,NA
1478215,2013,NA,NA,"NA","NA",NA,NA,NA
1670832,2013,NA,NA,"NA","NA",NA,NA,NA
1472723,2013,NA,NA,"NA","NA",NA,NA,NA
207827,2013,NA,NA,"NA","NA",NA,NA,NA
372655,2013,NA,NA,"NA","NA",NA,NA,NA
114805,159191,NA,NA,"NA","NA",NA,NA,NA
137816,159191,NA,NA,"NA","NA",NA,NA,NA
134960,83681,NA,NA,"NA","NA",NA,NA,NA
1233677,83681,NA,NA,"NA","NA",NA,NA,NA
1581193,83681,NA,NA,"NA","NA",NA,NA,NA
134961,83681,NA,NA,"NA","NA",NA,NA,NA
1124761,83681,NA,NA,"NA","NA",NA,NA,NA
137662,83681,NA,NA,"NA","NA",NA,NA,NA
1642303,83681,NA,NA,"NA","NA",NA,NA,NA
374162,1177,NA,NA,"NA","NA",NA,NA,NA
92942,1177,NA,NA,"NA","NA",NA,NA,NA
1841509,1177,NA,NA,"NA","NA",NA,NA,NA
633391,1177,NA,NA,"NA","NA",NA,NA,NA
1428314,165696,NA,NA,"NA","NA",NA,NA,NA
1955250,165696,NA,NA,"NA","NA",NA,NA,NA
1391222,165696,NA,NA,"NA","NA",NA,NA,NA
563162,165696,NA,NA,"NA","NA",NA,NA,NA
1002689,1742983,NA,NA,"NA","NA",NA,NA,NA
1002691,1742983,NA,NA,"NA","NA",NA,NA,NA
745714,1314700,NA,NA,"NA","NA",NA,NA,NA
1805671,182709,NA,NA,"NA","NA",NA,NA,NA
930130,182709,NA,NA,"NA","NA",NA,NA,NA
1247518,182709,NA,NA,"NA","NA",NA,NA,NA
659015,234,NA,NA,"NA","NA",NA,NA,NA
948105,948104,NA,NA,"NA","NA",NA,NA,NA
1776381,1979843,NA,NA,"NA","NA",NA,NA,NA
1434881,46468,NA,NA,"NA","NA",NA,NA,NA
1443800,344063,NA,NA,"NA","NA",NA,NA,NA
471288,1975582,NA,NA,"NA","NA",NA,NA,NA
92934,1501433,NA,NA,"NA","NA",NA,NA,NA
126586,1501433,NA,NA,"NA","NA",NA,NA,NA
184971,1158,NA,NA,"NA","NA",NA,NA,NA
71188,132605,NA,NA,"NA","NA",NA,NA,NA
102117,1158,NA,NA,"NA","NA",NA,NA,NA
126345,1158,NA,NA,"NA","NA",NA,NA,NA
56109,1158,NA,NA,"NA","NA",NA,NA,NA
1340531,44249,NA,NA,"NA","NA",NA,NA,NA
1126832,44249,NA,NA,"NA","NA",NA,NA,NA
1660197,44249,NA,NA,"NA","NA",NA,NA,NA
1658519,44249,NA,NA,"NA","NA",NA,NA,NA
1476543,44249,NA,NA,"NA","NA",NA,NA,NA
1143711,44249,NA,NA,"NA","NA",NA,NA,NA
1338368,44249,NA,NA,"NA","NA",NA,NA,NA
1619310,44249,NA,NA,"NA","NA",NA,NA,NA
1526551,44249,NA,NA,"NA","NA",NA,NA,NA
796573,44249,NA,NA,"NA","NA",NA,NA,NA
1325360,44249,NA,NA,"NA","NA",NA,NA,NA
1670801,44249,NA,NA,"NA","NA",NA,NA,NA
1184688,44249,NA,NA,"NA","NA",NA,NA,NA
1387834,44249,NA,NA,"NA","NA",NA,NA,NA
44252,44249,NA,NA,"NA","NA",NA,NA,NA
1561923,44249,NA,NA,"NA","NA",NA,NA,NA
1155956,44249,NA,NA,"NA","NA",NA,NA,NA
421768,44249,NA,NA,"NA","NA",NA,NA,NA
1225769,400060,NA,NA,"NA","NA",NA,NA,NA
1813871,1874621,NA,NA,"NA","NA",NA,NA,NA
92932,551,NA,NA,"NA","NA",NA,NA,NA
1607685,1840204,NA,NA,"NA","NA",NA,NA,NA
1640865,1759365,NA,NA,"NA","NA",NA,NA,NA
1640866,1759365,NA,NA,"NA","NA",NA,NA,NA
65509,65508,NA,NA,"NA","NA",NA,NA,NA
109325,109324,NA,NA,"NA","NA",NA,NA,NA
1660341,162289,NA,NA,"NA","NA",NA,NA,NA
337315,162289,NA,NA,"NA","NA",NA,NA,NA
1436965,162289,NA,NA,"NA","NA",NA,NA,NA
755171,162289,NA,NA,"NA","NA",NA,NA,NA
1159213,1257,NA,NA,"NA","NA",NA,NA,NA
1510150,1649479,NA,NA,"NA","NA",NA,NA,NA
1005724,47251,NA,NA,"NA","NA",NA,NA,NA
426446,1198,NA,NA,"NA","NA",NA,NA,NA
1202,47251,NA,NA,"NA","NA",NA,NA,NA
47253,47251,NA,NA,"NA","NA",NA,NA,NA
53401,47251,NA,NA,"NA","NA",NA,NA,NA
32059,1198,NA,NA,"NA","NA",NA,NA,NA
1421026,2303513,NA,NA,"NA","NA",NA,NA,NA
128142,1005722,NA,NA,"NA","NA",NA,NA,NA
71190,1198,NA,NA,"NA","NA",NA,NA,NA
945773,1152,NA,NA,"NA","NA",NA,NA,NA
1574334,47251,NA,NA,"NA","NA",NA,NA,NA
60848,1198,NA,NA,"NA","NA",NA,NA,NA
1028750,657,NA,NA,"NA","NA",NA,NA,NA
1690220,367298,NA,NA,"NA","NA",NA,NA,NA
663580,367298,NA,NA,"NA","NA",NA,NA,NA
1783498,1783488,NA,NA,"NA","NA",NA,NA,NA
132608,132607,NA,NA,"NA","NA",NA,NA,NA
1678308,54304,NA,NA,"NA","NA",NA,NA,NA
1678310,54304,NA,NA,"NA","NA",NA,NA,NA
1354360,54304,NA,NA,"NA","NA",NA,NA,NA
1678309,54304,NA,NA,"NA","NA",NA,NA,NA
1367882,29298,NA,NA,"NA","NA",NA,NA,NA
1544732,673534,NA,NA,"NA","NA",NA,NA,NA
1436122,673534,aerobic,NA,"NA","NA",NA,NA,NA
1520003,1183,NA,NA,"NA","NA",NA,NA,NA
945768,1183,NA,NA,"NA","NA",NA,NA,NA
1070431,1508451,NA,NA,"NA","NA",NA,NA,NA
867595,836,NA,NA,"NA","NA",NA,NA,NA
732238,1538468,NA,NA,"NA","NA",NA,NA,NA
1401264,142577,NA,NA,"NA","NA",NA,NA,NA
1592324,142577,NA,NA,"NA","NA",NA,NA,NA
1470180,142577,NA,NA,"NA","NA",NA,NA,NA
1356851,142577,NA,NA,"NA","NA",NA,NA,NA
1243000,1912215,NA,NA,"NA","NA",NA,NA,NA
2333,2332,obligate anaerobic,NA,"NA","NA",NA,NA,NA
433321,84034,NA,NA,"NA","NA",NA,NA,NA
1260629,1491776,NA,NA,"NA","NA",NA,NA,NA
84631,583,NA,NA,"NA","NA",NA,NA,NA
1205931,1152,NA,NA,"NA","NA",NA,NA,NA
1112103,1152,NA,NA,"NA","NA",NA,NA,NA
1463538,1152,NA,NA,"NA","NA",NA,NA,NA
661488,1860196,NA,NA,"NA","NA",NA,NA,NA
1778590,255204,NA,NA,"NA","NA",NA,NA,NA
1912599,286,NA,NA,"NA","NA",NA,NA,NA
32043,NA,NA,NA,"NA","NA",NA,NA,NA
147728,286,NA,NA,"NA","NA",NA,NA,NA
1825787,286,NA,NA,"NA","NA",NA,NA,NA
1123912,286,NA,NA,"NA","NA",NA,NA,NA
1264899,204446,aerobic,NA,"NA","NA",NA,NA,NA
1653853,286,NA,NA,"NA","NA",NA,NA,NA
86189,40323,NA,NA,"NA","NA",NA,NA,NA
42685,286,NA,NA,"NA","NA",NA,NA,NA
499117,286,NA,NA,"NA","NA",NA,NA,NA
1708783,286,NA,NA,"NA","NA",NA,NA,NA
1114204,286,NA,NA,"NA","NA",NA,NA,NA
34066,286,NA,NA,"NA","NA",NA,NA,NA
1176257,286,NA,NA,"NA","NA",NA,NA,NA
630973,1847,NA,NA,"NA","NA",NA,NA,NA
882449,1847,NA,NA,"NA","NA",NA,NA,NA
904933,1847,NA,NA,"NA","NA",NA,NA,NA
1128675,1847,NA,NA,"NA","NA",NA,NA,NA
709987,1847,NA,NA,"NA","NA",NA,NA,NA
630977,1847,NA,NA,"NA","NA",NA,NA,NA
1095914,1847,NA,NA,"NA","NA",NA,NA,NA
987066,1302778,NA,NA,"NA","NA",NA,NA,NA
1491831,1573826,NA,NA,"NA","NA",NA,NA,NA
1538102,1654719,NA,NA,"NA","NA",NA,NA,NA
1707966,1954229,NA,NA,"NA","NA",NA,NA,NA
58169,34037,NA,NA,"NA","NA",NA,NA,NA
502333,174951,NA,NA,"NA","NA",NA,NA,NA
1259973,160674,NA,NA,"NA","NA",NA,NA,NA
312883,244599,NA,NA,"NA","NA",NA,NA,NA
1138189,379,NA,NA,"NA","NA",NA,NA,NA
1138190,379,NA,NA,"NA","NA",NA,NA,NA
1076926,379,NA,NA,"NA","NA",NA,NA,NA
1138194,379,NA,NA,"NA","NA",NA,NA,NA
633153,75309,NA,NA,"NA","NA",NA,NA,NA
1644129,1827,NA,NA,"NA","NA",NA,NA,NA
76727,1827,NA,NA,"NA","NA",NA,NA,NA
489916,1827,NA,NA,"NA","NA",NA,NA,NA
1543852,1827,NA,NA,"NA","NA",NA,NA,NA
908250,1827,NA,NA,"NA","NA",NA,NA,NA
1031540,265488,NA,NA,"NA","NA",NA,NA,NA
980271,265488,NA,NA,"NA","NA",NA,NA,NA
200616,29407,NA,NA,"NA","NA",NA,NA,NA
1115758,1501226,NA,NA,"NA","NA",NA,NA,NA
204091,125216,NA,NA,"NA","NA",NA,NA,NA
535904,125216,NA,NA,"NA","NA",NA,NA,NA
1335062,125216,NA,NA,"NA","NA",NA,NA,NA
578216,32207,NA,NA,"NA","NA",NA,NA,NA
909625,42255,NA,NA,"NA","NA",NA,NA,NA
1017354,42255,NA,NA,"NA","NA",NA,NA,NA
1155536,1851,NA,NA,"NA","NA",NA,NA,NA
1181886,1835,NA,NA,"NA","NA",NA,NA,NA
454002,1835,NA,NA,"NA","NA",NA,NA,NA
1293032,2040254,NA,NA,"NA","NA",NA,NA,NA
1285924,1835,NA,NA,"NA","NA",NA,NA,NA
1229659,1835,NA,NA,"NA","NA",NA,NA,NA
1530170,1835,NA,NA,"NA","NA",NA,NA,NA
1105145,2071,NA,NA,"NA","NA",NA,NA,NA
1816181,2071,NA,NA,"NA","NA",NA,NA,NA
1670621,2071,NA,NA,"NA","NA",NA,NA,NA
1051531,2071,NA,NA,"NA","NA",NA,NA,NA
1685017,1840198,NA,NA,"NA","NA",NA,NA,NA
1073415,45669,NA,NA,"NA","NA",NA,NA,NA
465561,45669,NA,NA,"NA","NA",NA,NA,NA
868281,45669,NA,NA,"NA","NA",NA,NA,NA
459885,404432,NA,NA,"NA","NA",NA,NA,NA
1312739,60919,NA,NA,"NA","NA",NA,NA,NA
442528,442527,NA,NA,"NA","NA",NA,NA,NA
1170706,1203,NA,NA,"NA","NA",NA,NA,NA
913099,190972,NA,NA,"NA","NA",NA,NA,NA
178338,190972,NA,NA,"NA","NA",NA,NA,NA
1521427,613,NA,NA,"NA","NA",NA,NA,NA
61651,613,NA,NA,"NA","NA",NA,NA,NA
1492769,447467,NA,NA,"NA","NA",NA,NA,NA
1435348,447467,NA,NA,"NA","NA",NA,NA,NA
1324851,596707,NA,NA,"NA","NA",NA,NA,NA
1396819,413435,NA,NA,"NA","NA",NA,NA,NA
1544736,321315,NA,NA,"NA","NA",NA,NA,NA
1441875,321315,NA,NA,"NA","NA",NA,NA,NA
1436120,321315,NA,NA,"NA","NA",NA,NA,NA
1381558,321315,NA,NA,"NA","NA",NA,NA,NA
399103,165695,NA,NA,"NA","NA",NA,NA,NA
1387166,165695,NA,NA,"NA","NA",NA,NA,NA
627688,165695,NA,NA,"NA","NA",NA,NA,NA
1344948,13687,NA,NA,"NA","NA",NA,NA,NA
1176646,13687,NA,NA,"NA","NA",NA,NA,NA
1141892,13687,NA,NA,"NA","NA",NA,NA,NA
1344951,13687,NA,NA,"NA","NA",NA,NA,NA
1843237,13687,NA,NA,"NA","NA",NA,NA,NA
1241761,13687,NA,NA,"NA","NA",NA,NA,NA
1632740,13687,NA,NA,"NA","NA",NA,NA,NA
1282858,1434046,NA,NA,"NA","NA",NA,NA,NA
940136,1434046,NA,NA,"NA","NA",NA,NA,NA
1490041,1434046,NA,NA,"NA","NA",NA,NA,NA
913100,146,NA,NA,"NA","NA",NA,NA,NA
1266648,1911556,NA,NA,"NA","NA",NA,NA,NA
101719,107,NA,NA,"NA","NA",NA,NA,NA
229981,107,NA,NA,"NA","NA",NA,NA,NA
1494606,973,NA,NA,"NA","NA",NA,NA,NA
1365606,1569,NA,NA,"NA","NA",NA,NA,NA
68035,68034,obligate anaerobic,NA,"NA","NA",NA,NA,NA
1496996,283810,NA,NA,"NA","NA",NA,NA,NA
413194,152161,NA,NA,"NA","NA",NA,NA,NA
1603871,1748767,NA,NA,"NA","NA",NA,NA,NA
1603869,1748767,NA,NA,"NA","NA",NA,NA,NA
1458337,1748767,NA,NA,"NA","NA",NA,NA,NA
268404,469322,NA,NA,"NA","NA",NA,NA,NA
221293,221292,NA,NA,"NA","NA",NA,NA,NA
1242862,228398,NA,NA,"NA","NA",NA,NA,NA
1517695,228398,NA,NA,"NA","NA",NA,NA,NA
1286695,228398,NA,NA,"NA","NA",NA,NA,NA
263743,228398,NA,NA,"NA","NA",NA,NA,NA
995084,104204,NA,NA,"NA","NA",NA,NA,NA
1517697,1883,NA,NA,"NA","NA",NA,NA,NA
285456,1883,NA,NA,"NA","NA",NA,NA,NA
285493,1883,NA,NA,"NA","NA",NA,NA,NA
255848,1883,NA,NA,"NA","NA",NA,NA,NA
40842,1883,NA,NA,"NA","NA",NA,NA,NA
1472722,1883,NA,NA,"NA","NA",NA,NA,NA
221586,1883,NA,NA,"NA","NA",NA,NA,NA
1891,1883,NA,NA,"NA","NA",NA,NA,NA
1705607,1883,NA,NA,"NA","NA",NA,NA,NA
41951,1883,NA,NA,"NA","NA",NA,NA,NA
68176,1883,NA,NA,"NA","NA",NA,NA,NA
68177,1883,NA,NA,"NA","NA",NA,NA,NA
1257026,1883,NA,NA,"NA","NA",NA,NA,NA
285498,1883,NA,NA,"NA","NA",NA,NA,NA
1436133,1883,NA,NA,"NA","NA",NA,NA,NA
349910,1883,NA,NA,"NA","NA",NA,NA,NA
1452742,1883,NA,NA,"NA","NA",NA,NA,NA
53502,1883,NA,NA,"NA","NA",NA,NA,NA
1485586,1883,NA,NA,"NA","NA",NA,NA,NA
1616125,1883,NA,NA,"NA","NA",NA,NA,NA
1768092,1883,NA,NA,"NA","NA",NA,NA,NA
1077944,1883,NA,NA,"NA","NA",NA,NA,NA
67284,1883,NA,NA,"NA","NA",NA,NA,NA
1897,1883,NA,NA,"NA","NA",NA,NA,NA
230087,1883,NA,NA,"NA","NA",NA,NA,NA
285452,1883,NA,NA,"NA","NA",NA,NA,NA
248131,1883,NA,NA,"NA","NA",NA,NA,NA
67288,1883,NA,NA,"NA","NA",NA,NA,NA
212427,1883,NA,NA,"NA","NA",NA,NA,NA
1653203,1883,NA,NA,"NA","NA",NA,NA,NA
66880,1883,NA,NA,"NA","NA",NA,NA,NA
28043,1883,NA,NA,"NA","NA",NA,NA,NA
67290,1883,NA,NA,"NA","NA",NA,NA,NA
1470456,1883,NA,NA,"NA","NA",NA,NA,NA
299421,1883,NA,NA,"NA","NA",NA,NA,NA
531967,1883,NA,NA,"NA","NA",NA,NA,NA
333728,1883,NA,NA,"NA","NA",NA,NA,NA
1550620,1883,NA,NA,"NA","NA",NA,NA,NA
66886,1883,NA,NA,"NA","NA",NA,NA,NA
1413221,1883,NA,NA,"NA","NA",NA,NA,NA
375757,1883,NA,NA,"NA","NA",NA,NA,NA
641806,1883,NA,NA,"NA","NA",NA,NA,NA
1348284,1883,NA,NA,"NA","NA",NA,NA,NA
1520513,1883,NA,NA,"NA","NA",NA,NA,NA
285443,1883,NA,NA,"NA","NA",NA,NA,NA
68205,1883,NA,NA,"NA","NA",NA,NA,NA
363866,1883,NA,NA,"NA","NA",NA,NA,NA
1520566,1883,NA,NA,"NA","NA",NA,NA,NA
246615,1883,NA,NA,"NA","NA",NA,NA,NA
67306,1883,NA,NA,"NA","NA",NA,NA,NA
132471,1883,NA,NA,"NA","NA",NA,NA,NA
1520569,1883,NA,NA,"NA","NA",NA,NA,NA
68218,1883,NA,NA,"NA","NA",NA,NA,NA
1141874,1883,NA,NA,"NA","NA",NA,NA,NA
1873719,1883,NA,NA,"NA","NA",NA,NA,NA
1384038,1883,NA,NA,"NA","NA",NA,NA,NA
1434256,1883,NA,NA,"NA","NA",NA,NA,NA
1945,1883,NA,NA,"NA","NA",NA,NA,NA
333725,1883,NA,NA,"NA","NA",NA,NA,NA
285491,1883,NA,NA,"NA","NA",NA,NA,NA
212423,1883,NA,NA,"NA","NA",NA,NA,NA
67309,1883,NA,NA,"NA","NA",NA,NA,NA
1187859,1883,NA,NA,"NA","NA",NA,NA,NA
285517,1883,NA,NA,"NA","NA",NA,NA,NA
1420899,1883,NA,NA,"NA","NA",NA,NA,NA
516125,1883,NA,NA,"NA","NA",NA,NA,NA
1684313,1883,NA,NA,"NA","NA",NA,NA,NA
67311,1883,NA,NA,"NA","NA",NA,NA,NA
1470455,1883,NA,NA,"NA","NA",NA,NA,NA
285554,1883,NA,NA,"NA","NA",NA,NA,NA
324833,1883,NA,NA,"NA","NA",NA,NA,NA
285522,1883,NA,NA,"NA","NA",NA,NA,NA
282216,1883,NA,NA,"NA","NA",NA,NA,NA
1495572,1883,NA,NA,"NA","NA",NA,NA,NA
285500,1883,NA,NA,"NA","NA",NA,NA,NA
68234,1883,NA,NA,"NA","NA",NA,NA,NA
1917,1883,NA,NA,"NA","NA",NA,NA,NA
68236,1883,NA,NA,"NA","NA",NA,NA,NA
67321,1883,NA,NA,"NA","NA",NA,NA,NA
1918,1883,NA,NA,"NA","NA",NA,NA,NA
1459942,1883,NA,NA,"NA","NA",NA,NA,NA
115828,1883,NA,NA,"NA","NA",NA,NA,NA
285483,1883,NA,NA,"NA","NA",NA,NA,NA
67329,1883,NA,NA,"NA","NA",NA,NA,NA
285518,1883,NA,NA,"NA","NA",NA,NA,NA
68240,1883,NA,NA,"NA","NA",NA,NA,NA
224537,1883,NA,NA,"NA","NA",NA,NA,NA
1949,1883,NA,NA,"NA","NA",NA,NA,NA
285484,1883,NA,NA,"NA","NA",NA,NA,NA
225048,1883,NA,NA,"NA","NA",NA,NA,NA
68241,1883,NA,NA,"NA","NA",NA,NA,NA
67335,1883,NA,NA,"NA","NA",NA,NA,NA
66901,1883,NA,NA,"NA","NA",NA,NA,NA
285485,1883,NA,NA,"NA","NA",NA,NA,NA
33901,1883,NA,NA,"NA","NA",NA,NA,NA
68248,1883,NA,NA,"NA","NA",NA,NA,NA
1128682,1883,NA,NA,"NA","NA",NA,NA,NA
285504,1883,NA,NA,"NA","NA",NA,NA,NA
183408,1883,NA,NA,"NA","NA",NA,NA,NA
68250,1883,NA,NA,"NA","NA",NA,NA,NA
363864,1883,NA,NA,"NA","NA",NA,NA,NA
132470,1883,NA,NA,"NA","NA",NA,NA,NA
66902,1883,NA,NA,"NA","NA",NA,NA,NA
97399,1883,NA,NA,"NA","NA",NA,NA,NA
285510,1883,NA,NA,"NA","NA",NA,NA,NA
1150371,1883,NA,NA,"NA","NA",NA,NA,NA
1617087,1883,NA,NA,"NA","NA",NA,NA,NA
1550619,1883,NA,NA,"NA","NA",NA,NA,NA
68257,1883,NA,NA,"NA","NA",NA,NA,NA
1925,1883,NA,NA,"NA","NA",NA,NA,NA
80859,1883,NA,NA,"NA","NA",NA,NA,NA
504097,1883,NA,NA,"NA","NA",NA,NA,NA
68265,1883,NA,NA,"NA","NA",NA,NA,NA
225049,1883,NA,NA,"NA","NA",NA,NA,NA
67359,1883,NA,NA,"NA","NA",NA,NA,NA
285502,1883,NA,NA,"NA","NA",NA,NA,NA
285471,1883,NA,NA,"NA","NA",NA,NA,NA
1387313,1883,NA,NA,"NA","NA",NA,NA,NA
285506,1883,NA,NA,"NA","NA",NA,NA,NA
285525,1883,NA,NA,"NA","NA",NA,NA,NA
238877,1883,NA,NA,"NA","NA",NA,NA,NA
68267,1883,NA,NA,"NA","NA",NA,NA,NA
285544,1883,NA,NA,"NA","NA",NA,NA,NA
285513,1883,NA,NA,"NA","NA",NA,NA,NA
408067,2805681,NA,NA,"NA","NA",NA,NA,NA
285486,1883,NA,NA,"NA","NA",NA,NA,NA
1302728,1883,NA,NA,"NA","NA",NA,NA,NA
943815,1883,NA,NA,"NA","NA",NA,NA,NA
285507,1883,NA,NA,"NA","NA",NA,NA,NA
1387713,1883,NA,NA,"NA","NA",NA,NA,NA
68269,1883,NA,NA,"NA","NA",NA,NA,NA
285519,1883,NA,NA,"NA","NA",NA,NA,NA
285520,1883,NA,NA,"NA","NA",NA,NA,NA
68271,1883,NA,NA,"NA","NA",NA,NA,NA
68273,1883,NA,NA,"NA","NA",NA,NA,NA
29308,1883,NA,NA,"NA","NA",NA,NA,NA
68275,1883,NA,NA,"NA","NA",NA,NA,NA
67589,1883,NA,NA,"NA","NA",NA,NA,NA
285487,1883,NA,NA,"NA","NA",NA,NA,NA
285488,1883,NA,NA,"NA","NA",NA,NA,NA
45399,1883,NA,NA,"NA","NA",NA,NA,NA
83381,1883,NA,NA,"NA","NA",NA,NA,NA
285482,1883,NA,NA,"NA","NA",NA,NA,NA
68279,1883,NA,NA,"NA","NA",NA,NA,NA
948699,1883,NA,NA,"NA","NA",NA,NA,NA
67371,1883,NA,NA,"NA","NA",NA,NA,NA
