,Sample Name,run_accession,analyte_type,submitted_subject_id
946,700106639,SRR049400,G_DNA_R_Retroauricular crease,763982056.0
947,700105536,SRR049401,G_DNA_L_Retroauricular crease,765155402.0
948,700105222,SRR049402,G_DNA_L_Retroauricular crease,763820215.0
949,700106194,SRR049403,G_DNA_R_Antecubital fossa,823052294.0
951,700023019,SRR049407,G_DNA_Supragingival plaque,763516763.0
954,700037999,SRR049410,G_DNA_Throat,765317243.0
959,700038144,SRR049430,G_DNA_Supragingival plaque,763678604.0
960,700038211,SRR049431,G_DNA_Throat,765539774.0
963,700024013,SRR049435,G_DNA_Buccal mucosa,764184357.0
964,700038872,SRR049438,G_DNA_Saliva,861967750.0
968,700106633,SRR049592,G_DNA_Supragingival plaque,763982056.0
971,700106320,SRR049595,G_DNA_L_Antecubital fossa,550534656.0
973,700103505,SRR049597,G_DNA_L_Antecubital fossa,132902142.0
974,700105640,SRR049598,G_DNA_R_Antecubital fossa,953045535.0
979,700114983,SRR049630,G_DNA_L_Antecubital fossa,103092734.0
980,700114828,SRR049631,G_DNA_Anterior nares,375450439.0
981,700105439,SRR049634,G_DNA_L_Retroauricular crease,763557224.0
982,700106685,SRR049635,G_DNA_L_Retroauricular crease,764224817.0
983,700113152,SRR049644,G_DNA_R_Antecubital fossa,764467579.0
984,700114645,SRR049891,G_DNA_Anterior nares,763901136.0
985,700113519,SRR049896,G_DNA_Throat,763719065.0
987,700113531,SRR049916,G_DNA_R_Antecubital fossa,763719065.0
988,700114777,SRR049923,G_DNA_Anterior nares,901775393.0
989,700114987,SRR049963,G_DNA_Anterior nares,103092734.0
990,700113562,SRR049986,G_DNA_Stool,764346198.0
991,700114588,SRR050031,G_DNA_Anterior nares,875002022.0
993,700113586,SRR050062,G_DNA_Hard palate,764346198.0
994,700113037,SRR050112,G_DNA_Saliva,764750800.0
995,700113505,SRR050136,G_DNA_Saliva,763719065.0
996,700113148,SRR050219,G_DNA_R_Retroauricular crease,764467579.0
997,700114466,SRR050388,G_DNA_Hard palate,764042746.0
998,700038994,SRR051580,G_DNA_Throat,370027359.0
1000,700034212,SRR041268,G_DNA_Supragingival plaque,160319967.0
1001,700032361,SRR041269,G_DNA_Supragingival plaque,159915365.0
1002,700034071,SRR041270,G_DNA_L_Retroauricular crease,160340197.0
1003,700035436,SRR041271,G_DNA_Anterior nares,160056975.0
1004,700100583,SRR041272,G_DNA_Supragingival plaque,159510762.0
1005,700101952,SRR041273,G_DNA_Anterior nares,159611913.0
1006,700034075,SRR041274,G_DNA_L_Antecubital fossa,160340197.0
1007,700033953,SRR041275,G_DNA_Tongue dorsum,159510762.0
1008,700099834,SRR041276,G_DNA_Tongue dorsum,158802708.0
1009,700034057,SRR041277,G_DNA_Hard palate,160340197.0
1011,700032163,SRR041279,G_DNA_Palatine Tonsils,159429842.0
1013,700034206,SRR041281,G_DNA_Attached/Keratinized gingiva,160319967.0
1014,700034940,SRR041282,G_DNA_Hard palate,160603188.0
1015,700033595,SRR041283,G_DNA_Attached/Keratinized gingiva,159611913.0
1016,700035673,SRR041284,G_DNA_Buccal mucosa,160137896.0
1017,700034822,SRR041285,G_DNA_L_Retroauricular crease,160582958.0
1018,700035697,SRR041286,G_DNA_Mid vagina,160137896.0
1019,700101944,SRR041287,G_DNA_L_Retroauricular crease,159611913.0
1020,700032160,SRR041288,G_DNA_Attached/Keratinized gingiva,159429842.0
1021,700099846,SRR041289,G_DNA_Supragingival plaque,158802708.0
1022,700033955,SRR041290,G_DNA_Hard palate,159510762.0
1023,700033949,SRR041291,G_DNA_Saliva,159510762.0
1024,700035422,SRR041292,G_DNA_Throat,160056975.0
1025,700032166,SRR041293,G_DNA_Throat,159429842.0
1026,700035681,SRR041294,G_DNA_Supragingival plaque,160137896.0
1027,700100577,SRR041295,G_DNA_Attached/Keratinized gingiva,159510762.0
1028,700033977,SRR041296,G_DNA_Anterior nares,159510762.0
1029,700032374,SRR041297,G_DNA_Anterior nares,159915365.0
1030,700035687,SRR041298,G_DNA_R_Retroauricular crease,160137896.0
1031,700035679,SRR041299,G_DNA_Throat,160137896.0
1032,700034208,SRR041300,G_DNA_Palatine Tonsils,160319967.0
1033,700101924,SRR041301,G_DNA_Saliva,159611913.0
1034,700032349,SRR041302,G_DNA_Tongue dorsum,159915365.0
1035,700100595,SRR041303,G_DNA_Anterior nares,159510762.0
1036,700033597,SRR041304,G_DNA_Palatine Tonsils,159611913.0
1037,700034214,SRR041305,G_DNA_Subgingival plaque,160319967.0
1038,700033585,SRR041306,G_DNA_Saliva,159611913.0
1039,700035414,SRR041307,G_DNA_Hard palate,160056975.0
1041,700034830,SRR041309,G_DNA_Anterior nares,160582958.0
1042,700034926,SRR041310,G_DNA_Stool,160603188.0
1043,700101934,SRR041311,G_DNA_Attached/Keratinized gingiva,159611913.0
1044,700034059,SRR041312,G_DNA_Buccal mucosa,160340197.0
1045,700034836,SRR041313,G_DNA_Posterior fornix,160582958.0
1046,700032345,SRR041314,G_DNA_Saliva,159915365.0
1047,700034946,SRR041315,G_DNA_Palatine Tonsils,160603188.0
1048,700034069,SRR041316,G_DNA_Subgingival plaque,160340197.0
1049,700035685,SRR041317,G_DNA_L_Retroauricular crease,160137896.0
1050,700101940,SRR041318,G_DNA_Supragingival plaque,159611913.0
1051,700034820,SRR041319,G_DNA_Subgingival plaque,160582958.0
1052,700034226,SRR041320,G_DNA_Vaginal introitus,160319967.0
1053,700034079,SRR041321,G_DNA_Anterior nares,160340197.0
1054,700033607,SRR041322,G_DNA_R_Retroauricular crease,159611913.0
1055,700033599,SRR041323,G_DNA_Throat,159611913.0
1056,700100575,SRR041324,G_DNA_Buccal mucosa,159510762.0
1057,700034948,SRR041325,G_DNA_Throat,160603188.0
1058,700034228,SRR041326,G_DNA_Mid vagina,160319967.0
1059,700101946,SRR041327,G_DNA_R_Retroauricular crease,159611913.0
1060,700100571,SRR041328,G_DNA_Tongue dorsum,159510762.0
1061,700032378,SRR041329,G_DNA_Mid vagina,159915365.0
1062,700033957,SRR041330,G_DNA_Buccal mucosa,159510762.0
1063,700034224,SRR041331,G_DNA_Anterior nares,160319967.0
1064,700099852,SRR041332,G_DNA_R_Retroauricular crease,158802708.0
1065,700033435,SRR041333,G_DNA_Stool,159611913.0
1066,700034218,SRR041334,G_DNA_R_Retroauricular crease,160319967.0
1067,700033941,SRR041335,G_DNA_Stool,159510762.0
1068,700034200,SRR041336,G_DNA_Tongue dorsum,160319967.0
1069,700032368,SRR041337,G_DNA_R_Retroauricular crease,159915365.0
1070,700101932,SRR041338,G_DNA_Buccal mucosa,159611913.0
1071,700035400,SRR041340,G_DNA_Stool,160056975.0
1072,700034055,SRR041341,G_DNA_Tongue dorsum,160340197.0
1073,700034938,SRR041342,G_DNA_Tongue dorsum,160603188.0
1074,700032353,SRR041343,G_DNA_Buccal mucosa,159915365.0
1075,700032376,SRR041344,G_DNA_Vaginal introitus,159915365.0
1076,700034934,SRR041345,G_DNA_Saliva,160603188.0
1077,700034067,SRR041346,G_DNA_Supragingival plaque,160340197.0
1078,700035961,SRR041347,G_DNA_Saliva,160259276.0
1079,700034210,SRR041348,G_DNA_Throat,160319967.0
1080,700101950,SRR041349,G_DNA_R_Antecubital fossa,159611913.0
1081,700034942,SRR041350,G_DNA_Buccal mucosa,160603188.0
1082,700034196,SRR041351,G_DNA_Saliva,160319967.0
1083,700034222,SRR041352,G_DNA_R_Antecubital fossa,160319967.0
1084,700034202,SRR041353,G_DNA_Hard palate,160319967.0
1085,700032365,SRR041354,G_DNA_L_Retroauricular crease,159915365.0
1086,700034818,SRR041355,G_DNA_Supragingival plaque,160582958.0
1087,700035657,SRR041356,G_DNA_Stool,160137896.0
1088,700035683,SRR041357,G_DNA_Subgingival plaque,160137896.0
1090,700035420,SRR041359,G_DNA_Palatine Tonsils,160056975.0
1091,700099840,SRR041360,G_DNA_Attached/Keratinized gingiva,158802708.0
1092,700035198,SRR041361,G_DNA_Throat,160441347.0
1093,700097738,SRR041362,G_DNA_L_Retroauricular crease,158256496.0
1094,700095577,SRR041363,G_DNA_R_Antecubital fossa,160663879.0
1095,700107079,SRR041364,G_DNA_Palatine Tonsils,159814214.0
1096,700032952,SRR041365,G_DNA_Saliva,160421117.0
1097,700035981,SRR041366,G_DNA_L_Retroauricular crease,160259276.0
1098,700033836,SRR041367,G_DNA_Subgingival plaque,159814214.0
1099,700035184,SRR041368,G_DNA_Saliva,160441347.0
1100,700035804,SRR041369,G_DNA_Stool,160178356.0
1102,700032962,SRR041371,G_DNA_Attached/Keratinized gingiva,160421117.0
1103,700016813,SRR041372,G_DNA_L_Antecubital fossa,159268001.0
1104,700032095,SRR041373,G_DNA_Saliva,159672603.0
1105,700035212,SRR041374,G_DNA_Anterior nares,160441347.0
1106,700099339,SRR041375,G_DNA_L_Antecubital fossa,158924089.0
1107,700032968,SRR041376,G_DNA_Supragingival plaque,160421117.0
1108,700032956,SRR041377,G_DNA_Tongue dorsum,160421117.0
1109,700035822,SRR041378,G_DNA_Attached/Keratinized gingiva,160178356.0
1110,700101131,SRR041379,G_DNA_Anterior nares,159308461.0
1111,700016490,SRR041380,G_DNA_Palatine Tonsils,159207311.0
1112,700033839,SRR041381,G_DNA_L_Retroauricular crease,159814214.0
1113,700032087,SRR041382,G_DNA_Stool,159672603.0
1114,700032111,SRR041383,G_DNA_Supragingival plaque,159672603.0
1115,700034132,SRR041384,G_DNA_L_Antecubital fossa,160481808.0
1117,700032113,SRR041386,G_DNA_Subgingival plaque,159672603.0
1118,700032099,SRR041387,G_DNA_Tongue dorsum,159672603.0
1119,700016235,SRR041388,G_DNA_Anterior nares,159328691.0
1120,700016759,SRR041389,G_DNA_R_Antecubital fossa,159207311.0
1121,700097710,SRR041390,G_DNA_Stool,158256496.0
1122,700033827,SRR041391,G_DNA_Palatine Tonsils,159814214.0
1123,700033851,SRR041392,G_DNA_Anterior nares,159814214.0
1124,700034690,SRR041393,G_DNA_R_Antecubital fossa,160461578.0
1125,700033830,SRR041394,G_DNA_Throat,159814214.0
1126,700099842,SRR041395,G_DNA_Palatine Tonsils,158802708.0
1127,700095269,SRR041396,G_DNA_R_Antecubital fossa,160643649.0
1128,700032970,SRR041397,G_DNA_Subgingival plaque,160421117.0
1131,700107067,SRR041400,G_DNA_Saliva,159814214.0
1132,700097742,SRR041401,G_DNA_L_Antecubital fossa,158256496.0
1133,700032974,SRR041402,G_DNA_R_Retroauricular crease,160421117.0
1134,700034268,SRR041403,G_DNA_Hard palate,160502038.0
1135,700107095,SRR041404,G_DNA_Anterior nares,159814214.0
1136,700035816,SRR041405,G_DNA_Tongue dorsum,160178356.0
1138,700099940,SRR041407,G_DNA_L_Antecubital fossa,159005010.0
1139,700035987,SRR041408,G_DNA_R_Antecubital fossa,160259276.0
1140,700016758,SRR041409,G_DNA_L_Antecubital fossa,159207311.0
1141,700032107,SRR041410,G_DNA_Palatine Tonsils,159672603.0
1142,700035208,SRR041411,G_DNA_L_Antecubital fossa,160441347.0
1143,700107077,SRR041412,G_DNA_Attached/Keratinized gingiva,159814214.0
1144,700032278,SRR041413,G_DNA_R_Antecubital fossa,159753524.0
1145,700035812,SRR041414,G_DNA_Saliva,160178356.0
1147,700033842,SRR041416,G_DNA_R_Retroauricular crease,159814214.0
1148,700100466,SRR041417,G_DNA_R_Antecubital fossa,159369152.0
1149,700107085,SRR041418,G_DNA_Subgingival plaque,159814214.0
1150,700032972,SRR041419,G_DNA_L_Retroauricular crease,160421117.0
1151,700101938,SRR041420,G_DNA_Throat,159611913.0
1152,700101119,SRR041421,G_DNA_Supragingival plaque,159308461.0
1153,700033253,SRR041422,G_DNA_R_Antecubital fossa,159308461.0
1154,700015974,SRR041423,G_DNA_R_Antecubital fossa,159591683.0
1155,700098579,SRR041424,G_DNA_Attached/Keratinized gingiva,158499257.0
1156,700107081,SRR041425,G_DNA_Throat,159814214.0
1157,700107059,SRR041426,G_DNA_Stool,159814214.0
1158,700035204,SRR041427,G_DNA_L_Retroauricular crease,160441347.0
1159,700032115,SRR041428,G_DNA_L_Retroauricular crease,159672603.0
1160,700107003,SRR041429,G_DNA_R_Antecubital fossa,159450072.0
1161,700033809,SRR041430,G_DNA_Saliva,159814214.0
1162,700107083,SRR041431,G_DNA_Supragingival plaque,159814214.0
1163,700035200,SRR041432,G_DNA_Supragingival plaque,160441347.0
1164,700033833,SRR041433,G_DNA_Supragingival plaque,159814214.0
1165,700034655,SRR041434,G_DNA_Hard palate,160461578.0
1166,700033797,SRR041435,G_DNA_Stool,159814214.0
1167,700033250,SRR041436,G_DNA_L_Antecubital fossa,159308461.0
1168,700016492,SRR041437,G_DNA_Throat,159207311.0
1169,700035192,SRR041438,G_DNA_Buccal mucosa,160441347.0
1170,700035820,SRR041439,G_DNA_Buccal mucosa,160178356.0
1171,700035206,SRR041440,G_DNA_R_Retroauricular crease,160441347.0
1173,700035631,SRR041442,G_DNA_R_Antecubital fossa,160097436.0
1174,700033821,SRR041443,G_DNA_Buccal mucosa,159814214.0
1175,700097879,SRR041444,G_DNA_Palatine Tonsils,158337416.0
1176,700032978,SRR041445,G_DNA_R_Antecubital fossa,160421117.0
1177,700099942,SRR041446,G_DNA_R_Antecubital fossa,159005010.0
1178,700033815,SRR041447,G_DNA_Tongue dorsum,159814214.0
1179,700032276,SRR041448,G_DNA_L_Antecubital fossa,159753524.0
1180,700035826,SRR041449,G_DNA_Throat,160178356.0
1181,700101309,SRR041450,G_DNA_Stool,159672603.0
1182,700107087,SRR041451,G_DNA_L_Retroauricular crease,159814214.0
1183,700101566,SRR041452,G_DNA_L_Antecubital fossa,159713063.0
1184,700035428,SRR041453,G_DNA_L_Retroauricular crease,160056975.0
1185,700033824,SRR041454,G_DNA_Attached/Keratinized gingiva,159814214.0
1186,700035830,SRR041455,G_DNA_Subgingival plaque,160178356.0
1187,700107075,SRR041456,G_DNA_Buccal mucosa,159814214.0
1188,700032964,SRR041457,G_DNA_Palatine Tonsils,160421117.0
1189,700107073,SRR041458,G_DNA_Hard palate,159814214.0
1190,700035818,SRR041459,G_DNA_Hard palate,160178356.0
1191,700032109,SRR041460,G_DNA_Throat,159672603.0
1192,700032944,SRR041461,G_DNA_Stool,160421117.0
1194,700107071,SRR041463,G_DNA_Tongue dorsum,159814214.0
1195,700032960,SRR041464,G_DNA_Buccal mucosa,160421117.0
1196,700035824,SRR041465,G_DNA_Palatine Tonsils,160178356.0
1198,700032103,SRR041467,G_DNA_Buccal mucosa,159672603.0
1199,700035188,SRR041468,G_DNA_Tongue dorsum,160441347.0
1201,700100591,SRR041470,G_DNA_L_Antecubital fossa,159510762.0
1202,700035194,SRR041471,G_DNA_Attached/Keratinized gingiva,160441347.0
1203,700097728,SRR041472,G_DNA_Attached/Keratinized gingiva,158256496.0
1204,700015908,SRR041473,G_DNA_L_Antecubital fossa,159369152.0
1205,700099930,SRR041474,G_DNA_Throat,159005010.0
1206,700033416,SRR041475,G_DNA_R_Antecubital fossa,159450072.0
1207,700035176,SRR041476,G_DNA_Stool,160441347.0
1209,700033818,SRR041478,G_DNA_Hard palate,159814214.0
1210,700101127,SRR041479,G_DNA_L_Antecubital fossa,159308461.0
1211,700032105,SRR041480,G_DNA_Attached/Keratinized gingiva,159672603.0
1212,700107089,SRR041481,G_DNA_R_Retroauricular crease,159814214.0
1213,700100651,SRR041482,G_DNA_L_Antecubital fossa,159207311.0
1214,700032958,SRR041483,G_DNA_Hard palate,160421117.0
1215,700034688,SRR041484,G_DNA_L_Antecubital fossa,160461578.0
1216,700034288,SRR041485,G_DNA_R_Antecubital fossa,160502038.0
1217,700035828,SRR041486,G_DNA_Supragingival plaque,160178356.0
1218,700035629,SRR041487,G_DNA_L_Antecubital fossa,160097436.0
1219,700035190,SRR041488,G_DNA_Hard palate,160441347.0
1220,700032117,SRR041489,G_DNA_R_Retroauricular crease,159672603.0
1221,700035202,SRR041490,G_DNA_Subgingival plaque,160441347.0
1222,700097859,SRR041491,G_DNA_Stool,158337416.0
1223,700102393,SRR041492,G_DNA_Attached/Keratinized gingiva,159490532.0
1224,700095685,SRR041493,G_DNA_Buccal mucosa,160704339.0
1225,700095669,SRR041494,G_DNA_Stool,160704339.0
1226,700035747,SRR041495,G_DNA_Stool,160380657.0
1228,700097873,SRR041498,G_DNA_Hard palate,158337416.0
1229,700032456,SRR041499,G_DNA_L_Retroauricular crease,160036745.0
1230,700016730,SRR041500,G_DNA_Hard palate,159288231.0
1231,700097224,SRR041501,G_DNA_L_Retroauricular crease,158479027.0
1232,700035769,SRR041502,G_DNA_Throat,160380657.0
1233,700097871,SRR041503,G_DNA_Tongue dorsum,158337416.0
1234,700095683,SRR041504,G_DNA_Hard palate,160704339.0
1235,700032414,SRR041505,G_DNA_Stool,160036745.0
1236,700097214,SRR041506,G_DNA_Attached/Keratinized gingiva,158479027.0
1237,700035286,SRR041507,G_DNA_R_Retroauricular crease,158357646.0
1238,700035276,SRR041508,G_DNA_Palatine Tonsils,158357646.0
1240,700016783,SRR041510,G_DNA_Tongue dorsum,159268001.0
1241,700097220,SRR041511,G_DNA_Supragingival plaque,158479027.0
1242,700096392,SRR041512,G_DNA_Tongue dorsum,160765029.0
1243,700032432,SRR041513,G_DNA_Tongue dorsum,160036745.0
1244,700100336,SRR041514,G_DNA_Supragingival plaque,159268001.0
1245,700033542,SRR041515,G_DNA_Subgingival plaque,159490532.0
1246,700100348,SRR041516,G_DNA_Anterior nares,159268001.0
1247,700035284,SRR041517,G_DNA_L_Retroauricular crease,158357646.0
1248,700016810,SRR041518,G_DNA_R_Retroauricular crease,159268001.0
1249,700033533,SRR041519,G_DNA_Palatine Tonsils,159490532.0
1250,700035763,SRR041520,G_DNA_Buccal mucosa,160380657.0
1251,700095693,SRR041521,G_DNA_Supragingival plaque,160704339.0
1252,700016732,SRR041522,G_DNA_Buccal mucosa,159288231.0
1253,700033545,SRR041523,G_DNA_L_Retroauricular crease,159490532.0
1254,700032477,SRR041524,G_DNA_Posterior fornix,160036745.0
1255,700035759,SRR041525,G_DNA_Tongue dorsum,160380657.0
1256,700096410,SRR041526,G_DNA_R_Retroauricular crease,160765029.0
1257,700016765,SRR041527,G_DNA_Stool,159268001.0
1258,700097218,SRR041528,G_DNA_Throat,158479027.0
1259,700097196,SRR041529,G_DNA_Stool,158479027.0
1260,700102391,SRR041530,G_DNA_Buccal mucosa,159490532.0
1261,700016724,SRR041531,G_DNA_Saliva,159288231.0
1262,700016792,SRR041532,G_DNA_Attached/Keratinized gingiva,159268001.0
1263,700100338,SRR041533,G_DNA_Subgingival plaque,159268001.0
1264,700035280,SRR041534,G_DNA_Supragingival plaque,158357646.0
1265,700016734,SRR041535,G_DNA_Attached/Keratinized gingiva,159288231.0
1266,700016801,SRR041536,G_DNA_Supragingival plaque,159268001.0
1267,700033527,SRR041537,G_DNA_Buccal mucosa,159490532.0
1268,700033548,SRR041538,G_DNA_R_Retroauricular crease,159490532.0
1269,700016819,SRR041539,G_DNA_Anterior nares,159268001.0
1270,700095691,SRR041540,G_DNA_Throat,160704339.0
1271,700100330,SRR041541,G_DNA_Attached/Keratinized gingiva,159268001.0
1272,700096380,SRR041542,G_DNA_Stool,160765029.0
1273,700016746,SRR041543,G_DNA_R_Retroauricular crease,159288231.0
1274,700097232,SRR041544,G_DNA_Anterior nares,158479027.0
1275,700035755,SRR041545,G_DNA_Saliva,160380657.0
1276,700097883,SRR041546,G_DNA_Supragingival plaque,158337416.0
1277,700016742,SRR041547,G_DNA_Subgingival plaque,159288231.0
1278,700035767,SRR041548,G_DNA_Palatine Tonsils,160380657.0
1279,700097885,SRR041549,G_DNA_Subgingival plaque,158337416.0
1280,700097226,SRR041550,G_DNA_R_Retroauricular crease,158479027.0
1281,700102387,SRR041551,G_DNA_Tongue dorsum,159490532.0
1283,700032447,SRR041553,G_DNA_Throat,160036745.0
1284,700095689,SRR041554,G_DNA_Palatine Tonsils,160704339.0
1285,700100334,SRR041555,G_DNA_Throat,159268001.0
1286,700016738,SRR041556,G_DNA_Throat,159288231.0
1287,700033515,SRR041557,G_DNA_Saliva,159490532.0
1288,700033536,SRR041558,G_DNA_Throat,159490532.0
1289,700100326,SRR041559,G_DNA_Hard palate,159268001.0
1290,700097901,SRR041560,G_DNA_Posterior fornix,158337416.0
1291,700097887,SRR041561,G_DNA_L_Retroauricular crease,158337416.0
1292,700016798,SRR041562,G_DNA_Throat,159268001.0
1293,700033521,SRR041563,G_DNA_Tongue dorsum,159490532.0
1294,700032438,SRR041564,G_DNA_Buccal mucosa,160036745.0
1295,700102395,SRR041565,G_DNA_Palatine Tonsils,159490532.0
1296,700035783,SRR041567,G_DNA_Anterior nares,160380657.0
1297,700035270,SRR041568,G_DNA_Hard palate,158357646.0
1298,700097897,SRR041569,G_DNA_Vaginal introitus,158337416.0
1299,700100332,SRR041570,G_DNA_Palatine Tonsils,159268001.0
1302,700100498,SRR041573,G_DNA_Saliva,159247771.0
1303,700033530,SRR041574,G_DNA_Attached/Keratinized gingiva,159490532.0
1304,700016744,SRR041575,G_DNA_L_Retroauricular crease,159288231.0
1305,700095711,SRR041576,G_DNA_Posterior fornix,160704339.0
1306,700016736,SRR041577,G_DNA_Palatine Tonsils,159288231.0
1307,700034952,SRR041578,G_DNA_Subgingival plaque,160603188.0
1308,700097210,SRR041579,G_DNA_Hard palate,158479027.0
1309,700095687,SRR041580,G_DNA_Attached/Keratinized gingiva,160704339.0
1310,700096416,SRR041581,G_DNA_Anterior nares,160765029.0
1311,700097208,SRR041582,G_DNA_Tongue dorsum,158479027.0
1312,700035765,SRR041583,G_DNA_Attached/Keratinized gingiva,160380657.0
1313,700100490,SRR041584,G_DNA_Stool,159247771.0
1314,700032474,SRR041585,G_DNA_Mid vagina,160036745.0
1315,700032426,SRR041586,G_DNA_Saliva,160036745.0
1316,700016807,SRR041587,G_DNA_Subgingival plaque,159268001.0
1317,700097216,SRR041588,G_DNA_Palatine Tonsils,158479027.0
1318,700095703,SRR041589,G_DNA_R_Antecubital fossa,160704339.0
1319,700096396,SRR041590,G_DNA_Buccal mucosa,160765029.0
1320,700033557,SRR041591,G_DNA_Anterior nares,159490532.0
1321,700095709,SRR041592,G_DNA_Mid vagina,160704339.0
1322,700097212,SRR041593,G_DNA_Buccal mucosa,158479027.0
1323,700035761,SRR041594,G_DNA_Hard palate,160380657.0
1324,700095695,SRR041595,G_DNA_Subgingival plaque,160704339.0
1325,700016795,SRR041596,G_DNA_Palatine Tonsils,159268001.0
